trip_id,arrival_time,departure_time,stop_id,stop_name,stop_lat,stop_lon,route_id,route_short_name,route_long_name,date
20241206-48-48181,09:19:00,09:19:00,02627,Brock Rd. S. @ Gilmour Rd.,43.466629,-80.1415634,08241224-48,48,Guelph / Hwy 407 Terminal,20241206
20241205-27-27371,13:06:00,13:06:00,01246,Mississauga Rd. @ Argentia Rd.,43.6003456,-79.7399902,08241224-27,27,Milton / North York,20241205
20241213-27-27280,09:25:00,09:25:00,00194,Milton GO Bus,43.523803,-79.867178,12240125-27,27,Milton / North York,20241213
20241231-96-96830,22:32:00,22:32:00,02572,Victoria St. @ Thickson Rd. (Thickson Ridge Power Centre),43.86726,-78.9002914,12240125-96,96,Oshawa / Finch Express,20241231
20241208-21-21860,23:33:00,23:33:00,02736,Derry Rd. @ Sauve St.,43.523968,-79.842312,12240125-21,21,Milton,20241208
20241229-LE-9136,22:20:00,22:20:00,UN,Union Station,43.645195,-79.3806,12240125-LE,LE,Lakeshore East,20241229
20241221-33-33551,17:34:00,17:34:00,00848,Hwy. 7 @ Bethel Rd.,43.6550446,-79.940506,12240125-33,33,Guelph / North York,20241221
20241230-33-33371,13:24:00,13:24:00,00930,Queen St. @ Tanners Dr.,43.6406593,-80.0248184,12240125-33,33,Guelph / North York,20241230
20241204-41-41860,22:46:00,22:46:00,00138,Bronte Rd. @ Hwy. 407 Park & Ride,43.4457626,-79.7920151,08241224-41,41,Hamilton / Pickering,20241204
20241220-56-56371,12:26:00,12:26:00,02785,Trafalgar Rd. @ Glenashton Dr.,43.480786,-79.709716,12240125-56,56,Oshawa / Oakville,20241220
20241204-21-21271,11:54:00,11:54:00,00806,Derry Rd. @ Fourth Line,43.5261955,-79.8401794,08241224-21,21,Milton,20241204
20241203-19-19151,08:12:00,08:12:00,02658,Dixie Transitway Station,43.6300478663032,-79.6146878930147,08241224-19,19,Mississauga / North York,20241203
20241209-41-41214,09:30:00,09:30:00,00132,Square One,43.5945549,-79.6475983,12240125-41,41,Hamilton / Pickering,20241209
20241215-71-71481,16:00:00,16:00:00,02112,Main St. N. @ 16th Ave.,43.8919067,-79.2639542,12240125-71,71,Stouffville,20241215
20241231-56-56471,14:56:00,14:56:00,02784,Trafalgar Rd. @ Briarhall Gate,43.477566,-79.705312,12240125-56,56,Oshawa / Oakville,20241231
20241205-21-21414,13:54:00,13:54:00,00197,Mississauga Rd. @ Mississauga Rd.,43.5983543,-79.7387848,08241224-21,21,Milton,20241205
20241209-17-17481,17:10:00,17:10:00,02818,Victoria St. N. @ Frederick St.,43.4663507673236,-80.4579750554575,12240125-17,17,Waterloo / Hamilton,20241209
20241212-32-32301,13:30:00,13:30:00,00074,Yonge St. @ Steeles Ave. W.,43.7986336,-79.4200897,12240125-32,32,Brampton Trinity Common / North York,20241212
20241217-BR-6923,17:00:00,17:00:00,EA,East Gwillimbury GO,44.077996,-79.455776,12240125-BR,BR,Barrie,20241217
20241219-LW-1775,17:11:00,17:11:00,WR,West Harbour GO,43.266775,-79.866222,12240125-LW,LW,Lakeshore West,20241219
20241208-92-92731,20:37:00,20:37:00,00623,Kingston Rd. @ Rougemount Dr.,43.80911,-79.12996,12240125-92,92,Oshawa / Yorkdale,20241208
20241212-71-71901,26:06:00,26:06:00,00965,Tenth Line @ Norm Faulkner Dr.,43.9801979,-79.2322922,12240125-71,71,Stouffville,20241212
20241211-40-40860,23:18:00,23:18:00,01001,King St. W. @ Caroline St. N.,43.258461,-79.8752441,12240125-40,40,Hamilton / Richmond Hill,20241211
20250103-41-41471,18:01:00,18:01:00,00139,Dundas St. @ Hwy. 407 Park & Ride,43.3892708,-79.8287811,12240125-41,41,Hamilton / Pickering,20250103
20241222-94-94331,12:22:00,12:22:00,01647,Yonge St. @ Florence Ave.,43.7582703,-79.4102325,12240125-94,94,Pickering / Square One,20241222
20241127-21-21781,21:25:00,21:25:00,02751,Cooksville GO Bus,43.582296,-79.624506,08241224-21,21,Milton,20241127
20241203-27-27510,15:00:00,15:00:00,01197,Derry Rd. W. @ Forest Park Dr.,43.5812836,-79.7789993,08241224-27,27,Milton / North York,20241203
20241204-48-48680,17:41:00,17:41:00,01439,Mississauga Rd. @ Argentia Rd.,43.6013832,-79.7402344,08241224-48,48,Guelph / Hwy 407 Terminal,20241204
20241217-32-32301,13:19:00,13:19:00,01650,Yonge St. @ Northtown Way,43.7753067,-79.4142609,12240125-32,32,Brampton Trinity Common / North York,20241217
20241207-33-33751,21:37:00,21:37:00,02722,Main St. @ Mill St. E.,43.6301210479395,-80.0419071434871,12240125-33,33,Guelph / North York,20241207
20241218-LE-9330,20:37:00,20:37:00,AJ,Ajax GO,43.847766,-79.041372,12240125-LE,LE,Lakeshore East,20241218
20241219-33-33811,21:38:00,21:38:00,00990,Hurontario St. @ County Court Blvd.,43.6589584,-79.7234879,12240125-33,33,Guelph / North York,20241219
20241209-27-27101,07:28:00,07:28:00,02597,6715 Millcreek Dr. @ Aquitaine Ave. (Millcreek Business Centre),43.5951004,-79.7512894,12240125-27,27,Milton / North York,20241209
20241126-33-33331,12:45:00,12:45:00,01703,Elizabeth St. @ Stevenson St. S.,43.5534325,-80.2346191,08241224-33,33,Guelph / North York,20241126
20241222-29-29211,08:58:00,08:58:00,02151,Regional Rd. 25 @ Hwy. 401 Park & Ride,43.5274849,-79.9038162,12240125-29,29,Guelph / Mississauga,20241222
20241209-27-27651,19:28:00,19:28:00,01204,Derry Rd. W. @ Terragar Blvd.,43.5817947,-79.7787247,12240125-27,27,Milton / North York,20241209
20241210-27-27160,07:21:00,07:21:00,01326,Millcreek Dr. @ Millrace Crt.,43.5927086,-79.7469559,12240125-27,27,Milton / North York,20241210
20241217-27-27331,11:45:00,11:45:00,00020,Hwy. 401 @ Keele St.,43.7232399,-79.4819412,12240125-27,27,Milton / North York,20241217
20241203-32-32280,11:09:00,11:09:00,01654,Yonge St. @ Ellerslie Ave.,43.7724152,-79.4139328,08241224-32,32,Brampton Trinity Common / North York,20241203
20241211-65-65670,17:33:00,17:33:00,01801,Wellington St. E. @ Stronach Blvd.,44.0072441,-79.4335251,12240125-65,65,Newmarket / Toronto,20241211
20241220-29-29141,07:57:00,07:57:00,01719,Brock Rd. S. @ Old Brock Rd.,43.4719391,-80.1498718,12240125-29,29,Guelph / Mississauga,20241220
20241223-32-32440,15:08:00,15:08:00,01651,Yonge St. @ Kempford Blvd.,43.777153,-79.4150925,12240125-32,32,Brampton Trinity Common / North York,20241223
20241207-94-94921,25:45:00,25:45:00,PA,Pearson Airport Terminal 1,43.6821671,-79.6132584,12240125-94,94,Pickering / Square One,20241207
20241231-BR-6808,07:59:00,07:59:00,MP,Maple GO,43.859481,-79.506984,12240125-BR,BR,Barrie,20241231
20241216-BR-6608,08:03:00,08:03:00,UN,Union Station,43.645195,-79.3806,12240125-BR,BR,Barrie,20241216
20241226-ST-7711,08:23:00,08:23:00,ST,Stouffville GO,43.970924,-79.249989,12240125-ST,ST,Stouffville,20241226
20241219-40-40290,11:14:00,11:14:00,02208,Renforth Dr. @ Convair Dr.,43.6720657,-79.5930939,12240125-40,40,Hamilton / Richmond Hill,20241219
20241213-GT-3021,14:21:00,14:21:00,WE,Weston GO,43.70022,-79.514671,12240125-GT,KI,Kitchener,20241213
20241222-47-47650,16:51:00,16:51:00,02163,Trafalgar Rd. @ Hwy. 407 Park & Ride,43.506545,-79.745813,12240125-47,47,Hamilton / Hwy 407 Terminal,20241222
20250103-92-92121,07:56:00,07:56:00,00342,Dundas St. @ White Oaks Crt.,43.8749466,-78.9636459,12240125-92,92,Oshawa / Yorkdale,20250103
20241213-41-41601,20:28:00,20:28:00,01014,Main St. W. @ Summers Ln. (Hamilton City Hall),43.2560577,-79.8728027,12240125-41,41,Hamilton / Pickering,20241213
20241222-65-65911,26:03:00,26:03:00,02172,Keele St. @ Kirby Rd.,43.8916321,-79.5207977,12240125-65,65,Newmarket / Toronto,20241222
20241205-30-30240,10:15:00,10:15:00,01440,Mississauga Rd. @ Royal Bank Dr.,43.6087875,-79.7501144,08241224-30,30,Kitchener / Bramalea,20241205
20241231-12-12442,13:44:00,13:44:00,00820,Fairview St. @ Maple Ave.,43.3287392,-79.8214798,12240125-12,12,Niagara Falls / Toronto,20241231
20241206-18-18690,16:34:00,16:34:00,01005,King St. W. @ Strathcona Ave. N.,43.2614555,-79.8850708,08241224-18,18,Lakeshore West,20241206
20241202-33-33481,14:48:00,14:48:00,00990,Hurontario St. @ County Court Blvd.,43.6589584,-79.7234879,08241224-33,33,Guelph / North York,20241202
20241206-70-70411,13:16:00,13:16:00,02575,Markham Rd. @ Castlemore Ave.,43.9040985,-79.2667618,08241224-70,70,Uxbridge / Mount Joy,20241206
20241216-LW-1005,07:18:00,07:18:00,AL,Aldershot GO,43.313385,-79.855659,12240125-LW,LW,Lakeshore West,20241216
20241128-21-21425,14:33:00,14:33:00,00190,Aquitaine Ave. @ Formentera Ave. (Meadowvale Town Centre),43.5842514,-79.7617722,08241224-21,21,Milton,20241128
20241129-19-19181,07:54:00,07:54:00,00079,Yonge St. @ North York Blvd. (Mel Lastman Square),43.7681007,-79.4128571,08241224-19,19,Mississauga / North York,20241129
20241220-54-54080,06:38:00,06:38:00,02021,Yonge St. @ Garden Ave.,43.8384552,-79.4297791,12240125-54,54,Markham / Hwy 407 Terminal,20241220
20241228-LE-9236,22:53:00,22:53:00,SC,Scarborough GO,43.716945,-79.254722,12240125-LE,LE,Lakeshore East,20241228
20241127-29-29411,13:47:00,13:47:00,01719,Brock Rd. S. @ Old Brock Rd.,43.4719391,-80.1498718,08241224-29,29,Guelph / Mississauga,20241127
20241210-16-16040,04:21:00,04:21:00,01005,King St. W. @ Strathcona Ave. N.,43.2614555,-79.8850708,12240125-16,16,Hamilton / Toronto Express,20241210
20241210-21-21311,12:23:00,12:23:00,01139,Aquitaine Ave. @ Millcreek Dr.,43.5927467,-79.756218,12240125-21,21,Milton,20241210
20241211-92-92620,17:43:00,17:43:00,02675,Dundas St. @ Halls Rd.,43.8713052332062,-78.981120567689,12240125-92,92,Oshawa / Yorkdale,20241211
20241221-40-40891,25:43:00,25:43:00,01014,Main St. W. @ Summers Ln. (Hamilton City Hall),43.2560577,-79.8728027,12240125-40,40,Hamilton / Richmond Hill,20241221
20241220-29-29400,11:30:00,11:30:00,00201,University of Guelph,43.5293732,-80.2252502,12240125-29,29,Guelph / Mississauga,20241220
20241227-LE-9032,20:38:00,20:38:00,SC,Scarborough GO,43.716945,-79.254722,12240125-LE,LE,Lakeshore East,20241227
20241206-LW-1735,22:23:00,22:23:00,CL,Clarkson GO,43.513127,-79.633206,08241224-LW,LW,Lakeshore West,20241206
20241205-65-65060,04:42:00,04:42:00,00303,Wellington St. E. @ Bayview Ave.,44.0047264,-79.4445038,08241224-65,65,Newmarket / Toronto,20241205
20241203-27-27240,09:47:00,09:47:00,02772,Yonge St. @ Sheppard Ave.,43.762187996328,-79.4109345055581,08241224-27,27,Milton / North York,20241203
20241216-37-37761,21:17:00,21:17:00,01172,Broadway @ Centre St.,43.9175949,-80.1044159,12240125-37,37,Orangeville / Brampton,20241216
20241206-92-92670,19:55:00,19:55:00,00019,Yorkdale Bus Terminal,43.7249374,-79.4488754,08241224-92,92,Oshawa / Yorkdale,20241206
20241213-21-21311,12:24:00,12:24:00,01135,Aquitaine Ave. @ Glen Erin Dr.,43.5866318,-79.7586594,12240125-21,21,Milton,20241213
20250102-41-41202,10:47:00,10:47:00,00634,Kingston Rd. @ Whites Rd.,43.8194008,-79.1146774,12240125-41,41,Hamilton / Pickering,20250102
20241224-88-88830,20:45:00,20:45:00,00946,Martin Rd. @ Aspen Springs Dr.,43.9068298,-78.7001495,12240125-88,88,Peterborough / Oshawa,20241224
20241217-54-54600,17:22:00,17:22:00,00126,Bullock Dr. @ Austin Dr.,43.8676033,-79.2930374,12240125-54,54,Markham / Hwy 407 Terminal,20241217
20241203-48-48160,06:30:00,06:30:00,01134,Aquitaine Ave. @ Glen Erin Dr.,43.5867882,-79.7581024,08241224-48,48,Guelph / Hwy 407 Terminal,20241203
20241215-47-47791,21:58:00,21:58:00,02215,Erin Mills Transitway Station,43.552124,-79.7004547,12240125-47,47,Hamilton / Hwy 407 Terminal,20241215
20250103-48-48100,05:08:00,05:08:00,02626,Brock Rd. S. @ Gilmour Rd.,43.4668732,-80.1422806,12240125-48,48,Guelph / Hwy 407 Terminal,20250103
20241211-21-21051,07:22:00,07:22:00,01024,Thompson Rd. S. @ Derry Rd. W.,43.517498,-79.8523712,12240125-21,21,Milton,20241211
20241226-19-19531,15:55:00,15:55:00,00300,Yonge St. @ North York Blvd.,43.7668343,-79.412468,12240125-19,19,Mississauga / North York,20241226
20241226-15-15440,11:05:00,11:05:00,00310,McMaster University,43.2617264,-79.9225693,12240125-15,15,Brantford / Aldershot,20241226
20241225-88-88901,22:50:00,22:50:00,00514,Durham Hwy. 2 @ Bragg Rd.,43.9126205,-78.6365585,12240125-88,88,Peterborough / Oshawa,20241225
20241228-LW-1014,10:04:00,10:04:00,AL,Aldershot GO,43.313385,-79.855659,12240125-LW,LW,Lakeshore West,20241228
20241224-31-31630,16:22:00,16:22:00,00866,Mill St. E. @ Elgin St. S.,43.6315536,-80.0392075,12240125-31,31,Guelph / Toronto,20241224
20241216-41-41402,14:05:00,14:05:00,00132,Square One,43.5945549,-79.6475983,12240125-41,41,Hamilton / Pickering,20241216
20241230-GT-3521,15:23:00,15:23:00,MO,Mount Pleasant GO,43.6749763,-79.8221817,12240125-GT,KI,Kitchener,20241230
20241202-33-33400,12:07:00,12:07:00,02802,Moutainview Rd. N. @ Maple Ave.,43.654996,-79.909971,08241224-33,33,Guelph / North York,20241202
20250103-68-68761,22:24:00,22:24:00,02118,Yonge St. @ Mortonvale Dr.,44.1003456,-79.4911728,12240125-68,68,Barrie / Newmarket,20250103
20241207-LE-9326,18:24:00,18:24:00,RO,Rouge Hill GO,43.780375,-79.130646,12240125-LE,LE,Lakeshore East,20241207
20250103-96-96611,18:30:00,18:30:00,00159,Durham College Oshawa GO,43.870909,-78.88585,12240125-96,96,Oshawa / Finch Express,20250103
20241210-32-32132,07:37:00,07:37:00,00299,Yonge St. @ Elmhurst Ave.,43.7634468,-79.4115524,12240125-32,32,Brampton Trinity Common / North York,20241210
20241129-94-94150,07:46:00,07:46:00,00723,McCowan Rd. @ Triton Rd.,43.7755547,-79.2528763,08241224-94,94,Pickering / Square One,20241129
20241216-31-31923,26:24:00,26:24:00,00803,Alma St. @ Fall St.,43.6138763,-80.1490631,12240125-31,31,Guelph / Toronto,20241216
20241129-33-33681,18:35:00,18:35:00,00292,Bovaird Dr. W. @ Hurontario St.,43.705513,-79.7875595,08241224-33,33,Guelph / North York,20241129
20241211-36-36351,12:02:00,12:02:00,00019,Yorkdale Bus Terminal,43.7249374,-79.4488754,12240125-36,36,Brampton / North York Express,20241211
20241129-47-47486,16:10:00,16:10:00,08041,Bramalea GO Bus,43.702269,-79.69011,08241224-47,47,Hamilton / Hwy 407 Terminal,20241129
20250101-30-30371,13:41:00,13:41:00,02531,Weber St. E. @ Queen St. N.,43.451828,-80.4870758,12240125-30,30,Kitchener / Bramalea,20250101
20250102-16-16810,21:04:00,21:04:00,01006,King St. W. @ Summers Ln. (Hamilton Place),43.2576485,-79.8717346,12240125-16,16,Hamilton / Toronto Express,20250102
20241227-19-19641,17:52:00,17:52:00,00008,Yonge St. @ Sheppard Ave.,43.7615967,-79.4111938,12240125-19,19,Mississauga / North York,20241227
20241229-27-27161,07:35:00,07:35:00,00300,Yonge St. @ North York Blvd.,43.7668343,-79.412468,12240125-27,27,Milton / North York,20241229
20241205-17-17470,15:46:00,15:46:00,01712,Gordon St. @ Edinburgh Rd. S.,43.5163383,-80.2033386,08241224-17,17,Waterloo / Hamilton,20241205
20241213-54-54441,14:34:00,14:34:00,02144,YMCA Blvd. @ Kennedy Rd.,43.8535728,-79.3085709,12240125-54,54,Markham / Hwy 407 Terminal,20241213
20241213-56-56691,18:52:00,18:52:00,02647,Trafalgar Rd. @ Dundas St. E.,43.4877993708847,-79.7192931589981,12240125-56,56,Oshawa / Oakville,20241213
20241228-33-33080,07:18:00,07:18:00,00210,Georgetown Market,43.6499481,-79.8984299,12240125-33,33,Guelph / North York,20241228
20250103-37-37270,07:20:00,07:20:00,01255,Hansen Blvd. @ Michael Dr.,43.9295616,-80.1105499,12240125-37,37,Orangeville / Brampton,20250103
20241231-56-56390,13:20:00,13:20:00,02684,Simcoe St. @ Britannia Ave.,43.9558385161942,-78.8994952290358,12240125-56,56,Oshawa / Oakville,20241231
20241220-29-29660,18:05:00,18:05:00,02778,Kipling Bus Terminal,43.635688,-79.538441,12240125-29,29,Guelph / Mississauga,20241220
20241212-41-41680,21:16:00,21:16:00,00971,Kingston Rd. @ Walnut Ln.,43.8308105,-79.0965042,12240125-41,41,Hamilton / Pickering,20241212
20241216-41-41160,09:13:00,09:13:00,00350,Richmond Hill Centre,43.8401451,-79.4252853,12240125-41,41,Hamilton / Pickering,20241216
20241229-92-92160,07:28:00,07:28:00,00332,Bond St. W. @ Stevenson Rd. N.,43.8938599,-78.8843384,12240125-92,92,Oshawa / Yorkdale,20241229
20241218-47-47850,22:24:00,22:24:00,02163,Trafalgar Rd. @ Hwy. 407 Park & Ride,43.506545,-79.745813,12240125-47,47,Hamilton / Hwy 407 Terminal,20241218
20241231-40-40831,22:45:00,22:45:00,02209,Renforth Dr. @ Convair Dr.,43.6723671,-79.5936432,12240125-40,40,Hamilton / Richmond Hill,20241231
20241223-96-96361,12:05:00,12:05:00,00013,Finch Bus Terminal,43.7821732,-79.4150925,12240125-96,96,Oshawa / Finch Express,20241223
20250102-27-27160,07:21:00,07:21:00,02598,Millcreek Dr. @ Aquitaine Ave.,43.5951157,-79.7525024,12240125-27,27,Milton / North York,20250102
20241229-25-25141,07:21:00,07:21:00,02635,Winston Churchill Transitway Station,43.5419006,-79.7131805,12240125-25,25,Waterloo / Mississauga,20241229
20241224-40-40581,16:30:00,16:30:00,00350,Richmond Hill Centre,43.8401451,-79.4252853,12240125-40,40,Hamilton / Richmond Hill,20241224
20241127-36-36471,15:07:00,15:07:00,00020,Hwy. 401 @ Keele St.,43.7232399,-79.4819412,08241224-36,36,Brampton / North York Express,20241127
20241219-37-37371,13:48:00,13:48:00,02567,Hurontario St. @ Old School Rd.,43.753563,-79.851234,12240125-37,37,Orangeville / Brampton,20241219
20241229-21-21951,27:29:00,27:29:00,02508,Derry Rd. W. @ Ninth Line,43.574543,-79.78685,12240125-21,21,Milton,20241229
20241231-92-92771,21:32:00,21:32:00,00971,Kingston Rd. @ Walnut Ln.,43.8308105,-79.0965042,12240125-92,92,Oshawa / Yorkdale,20241231
20241218-33-33331,12:34:00,12:34:00,02412,Main St. S. @ Ridge Rd.,43.61085,-80.13266,12240125-33,33,Guelph / North York,20241218
20241202-33-33675,17:53:00,17:53:00,00990,Hurontario St. @ County Court Blvd.,43.6589584,-79.7234879,08241224-33,33,Guelph / North York,20241202
20241228-LW-1709,09:20:00,09:20:00,CL,Clarkson GO,43.513127,-79.633206,12240125-LW,LW,Lakeshore West,20241228
20241128-22-22300,10:37:00,10:37:00,02765,Trafalgar Rd. @ Upper Middle Rd. E.,43.474533,-79.701471,08241224-22,22,Milton / Oakville,20241128
20241223-37-37200,06:33:00,06:33:00,01176,Broadway @ Townline,43.9213676,-80.0873718,12240125-37,37,Orangeville / Brampton,20241223
20241203-92-92731,20:42:00,20:42:00,00323,Kingston Rd. @ Harwood Ave.,43.8611984,-79.0252075,08241224-92,92,Oshawa / Yorkdale,20241203
20241218-12-12531,17:29:00,17:29:00,02404,Stanley Ave. @ Hwy. 420 Park & Ride,43.097075,-79.084885,12240125-12,12,Niagara Falls / Toronto,20241218
20241128-33-33820,21:09:00,21:09:00,00210,Georgetown Market,43.6499481,-79.8984299,08241224-33,33,Guelph / North York,20241128
20250103-66-66140,06:08:00,06:08:00,02010,Yonge St. @ Dawson Manor Blvd.,44.0614586,-79.4821243,12240125-66,66,East Gwillimbury / Hwy 407 Terminal,20250103
20241212-29-29791,20:55:00,20:55:00,02778,Kipling Bus Terminal,43.635688,-79.538441,12240125-29,29,Guelph / Mississauga,20241212
20241219-29-29540,14:28:00,14:28:00,01714,Gordon St. @ Arkell Rd.,43.5137901,-80.1998749,12240125-29,29,Guelph / Mississauga,20241219
20241127-68-68680,15:42:00,15:42:00,01969,Toll Rd. @ Bradford St.,44.1004066,-79.4977875,08241224-68,68,Barrie / Newmarket,20241127
20241128-92-92760,21:55:00,21:55:00,00019,Yorkdale Bus Terminal,43.7249374,-79.4488754,08241224-92,92,Oshawa / Yorkdale,20241128
20241207-12-12480,14:03:00,14:03:00,02621,Ontario St. @ QEW (Beamsville) Park & Ride,43.1881676,-79.4759598,12240125-12,12,Niagara Falls / Toronto,20241207
20241214-71-71361,12:05:00,12:05:00,02300,Union Station Bus Terminal,43.644042,-79.376939,12240125-71,71,Stouffville,20241214
20241126-47-47031,06:38:00,06:38:00,02163,Trafalgar Rd. @ Hwy. 407 Park & Ride,43.506545,-79.745813,08241224-47,47,Hamilton / Hwy 407 Terminal,20241126
20250102-88-88950,25:28:00,25:28:00,00510,Durham Hwy. 2 @ Bennett Rd.,43.9123993,-78.6490173,12240125-88,88,Peterborough / Oshawa,20250102
20241204-12-12400,12:10:00,12:10:00,02621,Ontario St. @ QEW (Beamsville) Park & Ride,43.1881676,-79.4759598,08241224-12,12,Niagara Falls / Toronto,20241204
20241223-88-88220,08:40:00,08:40:00,02502,Peterborough Bus Terminal,44.3045998,-78.3224182,12240125-88,88,Peterborough / Oshawa,20241223
20241204-LW-1014,10:44:00,10:44:00,PO,Port Credit GO,43.555999,-79.586881,08241224-LW,LW,Lakeshore West,20241204
20241230-56-56201,08:50:00,08:50:00,00132,Square One,43.5945549,-79.6475983,12240125-56,56,Oshawa / Oakville,20241230
20241212-LE-9211,09:13:00,09:13:00,GU,Guildwood GO,43.755272,-79.198252,12240125-LE,LE,Lakeshore East,20241212
20241213-40-40231,10:21:00,10:21:00,01011,Main St. W. @ Pearl St. S.,43.2583809,-79.8828964,12240125-40,40,Hamilton / Richmond Hill,20241213
20241215-30-30331,12:43:00,12:43:00,02186,Kitchener GO Bus,43.455573,-80.492543,12240125-30,30,Kitchener / Bramalea,20241215
20241216-MI-2722,08:08:00,08:08:00,LS,Lisgar GO,43.590791,-79.788539,12240125-MI,MI,Milton,20241216
20241215-27-27700,19:04:00,19:04:00,01439,Mississauga Rd. @ Argentia Rd.,43.6013832,-79.7402344,12240125-27,27,Milton / North York,20241215
20241126-33-33282,10:12:00,10:12:00,00991,Hurontario St. @ Ray Lawson Blvd.,43.658577,-79.7236023,08241224-33,33,Guelph / North York,20241126
20241216-27-27451,15:59:00,15:59:00,01024,Thompson Rd. S. @ Derry Rd. W.,43.517498,-79.8523712,12240125-27,27,Milton / North York,20241216
20241210-96-96361,12:06:00,12:06:00,01651,Yonge St. @ Kempford Blvd.,43.777153,-79.4150925,12240125-96,96,Oshawa / Finch Express,20241210
20241224-40-40271,10:10:00,10:10:00,PA,Pearson Airport Terminal 1,43.6821671,-79.6132584,12240125-40,40,Hamilton / Richmond Hill,20241224
20241218-22-22421,13:20:00,13:20:00,02784,Trafalgar Rd. @ Briarhall Gate,43.477566,-79.705312,12240125-22,22,Milton / Oakville,20241218
20241219-30-30020,05:20:00,05:20:00,00200,Syntex Crt. @ Financial Dr.,43.6098404,-79.7476349,12240125-30,30,Kitchener / Bramalea,20241219
20241204-33-33742,20:50:00,20:50:00,00019,Yorkdale Bus Terminal,43.7249374,-79.4488754,08241224-33,33,Guelph / North York,20241204
20241214-71-71500,15:55:00,15:55:00,00128,Unionville GO Bus,43.851935,-79.313774,12240125-71,71,Stouffville,20241214
20241203-40-40121,06:46:00,06:46:00,02021,Yonge St. @ Garden Ave.,43.8384552,-79.4297791,08241224-40,40,Hamilton / Richmond Hill,20241203
20241130-33-33291,11:02:00,11:02:00,00839,Guelph St. @ Noble St.,43.6471291,-79.8579407,08241224-33,33,Guelph / North York,20241130
20250103-96-96560,17:40:00,17:40:00,01660,Yonge St. @ Empress Ave.,43.7691803,-79.4126587,12240125-96,96,Oshawa / Finch Express,20250103
20241129-41-41330,10:59:00,10:59:00,02759,King St. W. @ Queen St. N.,43.25943,-79.878547,08241224-41,41,Hamilton / Pickering,20241129
20241202-48-48460,12:56:00,12:56:00,01718,Brock Rd. S. @ Maple Leaf Ln.,43.4715347,-80.1500168,08241224-48,48,Guelph / Hwy 407 Terminal,20241202
20241208-LE-9136,22:32:00,22:32:00,DA,Danforth GO,43.686462,-79.300358,12240125-LE,LE,Lakeshore East,20241208
20241205-19-19161,08:40:00,08:40:00,00133,Square One,43.5946693,-79.6474915,08241224-19,19,Mississauga / North York,20241205
20250101-47-47230,07:11:00,07:11:00,01005,King St. W. @ Strathcona Ave. N.,43.2614555,-79.8850708,12240125-47,47,Hamilton / Hwy 407 Terminal,20250101
20241128-ST-7907,07:31:00,07:31:00,AG,Agincourt GO,43.78611,-79.284385,08241224-ST,ST,Stouffville,20241128
20241209-37-37451,17:29:00,17:29:00,01174,Broadway @ John St.,43.9187775,-80.0992432,12240125-37,37,Orangeville / Brampton,20241209
20241213-33-33362,12:05:00,12:05:00,00221,Brampton Bus Terminal,43.6869087,-79.7628632,12240125-33,33,Guelph / North York,20241213
20241206-41-41781,24:08:00,24:08:00,01014,Main St. W. @ Summers Ln. (Hamilton City Hall),43.2560577,-79.8728027,08241224-41,41,Hamilton / Pickering,20241206
20241205-27-27320,10:41:00,10:41:00,01202,Derry Rd. W. @ Tenth Line W.,43.5840263,-79.7760086,08241224-27,27,Milton / North York,20241205
20241211-40-40500,15:05:00,15:05:00,02759,King St. W. @ Queen St. N.,43.25943,-79.878547,12240125-40,40,Hamilton / Richmond Hill,20241211
20241220-32-32300,12:35:00,12:35:00,08041,Bramalea GO Bus,43.702269,-79.69011,12240125-32,32,Brampton Trinity Common / North York,20241220
20241212-90-90990,27:17:00,27:17:00,02573,Victoria St. @ Thickson Rd. (Thickson Ridge Power Centre),43.8673973,-78.8993225,12240125-90,90,Lakeshore East,20241212
20241213-61-61721,20:33:00,20:33:00,00062,Richmond Hill GO Bus,43.875786,-79.426228,12240125-61,61,Richmond Hill,20241213
20241210-41-41431,13:53:00,13:53:00,00972,Kingston Rd. @ Walnut Ln.,43.8309517,-79.0968323,12240125-41,41,Hamilton / Pickering,20241210
20250103-61-61341,12:10:00,12:10:00,01803,Bayview Ave. @ Langstaff Rd. E.,43.8349037,-79.4053802,12240125-61,61,Richmond Hill,20250103
20241216-68-68321,13:48:00,13:48:00,00977,Yonge St. @ Shore Acres Dr.,44.2156067,-79.5902023,12240125-68,68,Barrie / Newmarket,20241216
20241220-21-21830,22:34:00,22:34:00,00341,Lisgar GO Bus,43.591504,-79.788224,12240125-21,21,Milton,20241220
20241222-21-21332,12:05:00,12:05:00,01245,Erin Mills Pkwy. @ Windwood Dr.,43.5805435,-79.7364044,12240125-21,21,Milton,20241222
20250102-31-31101,07:42:00,07:42:00,00834,Guelph St. @ Mill St.,43.6513214,-79.9234467,12240125-31,31,Guelph / Toronto,20250102
20241204-54-54111,07:05:00,07:05:00,00128,Unionville GO Bus,43.851935,-79.313774,08241224-54,54,Markham / Hwy 407 Terminal,20241204
20241220-33-33861,24:30:00,24:30:00,02719,York St. @ 800 York St.,43.5584831140902,-80.2149901373342,12240125-33,33,Guelph / North York,20241220
20241212-40-40650,18:52:00,18:52:00,02661,Renforth Transitway Station,43.662995090205,-79.5911181123626,12240125-40,40,Hamilton / Richmond Hill,20241212
